received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url,spoofing_cluster_id,spoofing_confirmed
2026-01-12 06:26:09.693439726 +0000 UTC,244700336,59,7,598349.5,76503.72,54.174285000000005,9.447778333333334,2026-01-12 06:26:01.87225743 +0000 UTC,54.38444166666667,18.66415,2026-01-12 06:26:09.693439726 +0000 UTC,True,"https://www.google.com/maps?q=54.38444166666667,18.66415",1,False
2026-01-12 06:27:27.684314406 +0000 UTC,299999999,54,25,2248750.8,24169.93,59.441763333333334,24.7675,2026-01-12 06:25:54.645110861 +0000 UTC,48.387683333333335,-4.498483333333334,2026-01-12 06:27:27.684314406 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498483333333334",2,False
2026-01-12 06:29:05.048512683 +0000 UTC,222222222,53,3,5406232.0,505164.11,49.48397666666666,0.15385833333333335,2026-01-12 06:28:54.346580749 +0000 UTC,25.290650000000003,55.22911666666666,2026-01-12 06:29:05.048512683 +0000 UTC,True,"https://www.google.com/maps?q=25.290650000000003,55.22911666666666",3,False
2026-01-12 06:29:37.080568698 +0000 UTC,244130690,6,35,497568.6,16831.40,51.970938333333336,3.697976666666667,2026-01-12 06:29:07.518640209 +0000 UTC,53.520970000000005,-3.2403583333333335,2026-01-12 06:29:37.080568698 +0000 UTC,True,"https://www.google.com/maps?q=53.520970000000005,-3.2403583333333335",4,False
2026-01-12 06:29:54.344633037 +0000 UTC,222222222,3,53,5406230.5,109668.48,25.290650000000003,55.22911666666666,2026-01-12 06:29:05.048512683 +0000 UTC,49.48397666666666,0.1538783333333333,2026-01-12 06:29:54.344633037 +0000 UTC,True,"https://www.google.com/maps?q=49.48397666666666,0.1538783333333333",3,False
2026-01-12 06:30:07.515656451 +0000 UTC,244130690,35,6,497951.5,16361.10,53.520970000000005,-3.2403583333333335,2026-01-12 06:29:37.080568698 +0000 UTC,51.97269166666667,3.705255,2026-01-12 06:30:07.515656451 +0000 UTC,True,"https://www.google.com/maps?q=51.97269166666667,3.705255",4,False
2026-01-12 06:31:53.311606956 +0000 UTC,299999999,25,52,2248749.7,26159.68,48.38766666666667,-4.498466666666667,2026-01-12 06:30:27.349172585 +0000 UTC,59.44176,24.767475,2026-01-12 06:31:53.311606956 +0000 UTC,True,"https://www.google.com/maps?q=59.44176,24.767475",2,False
2026-01-12 06:33:27.569669379 +0000 UTC,299999999,52,25,2248750.6,23857.38,59.44176,24.767475,2026-01-12 06:31:53.311606956 +0000 UTC,48.38766666666667,-4.498483333333334,2026-01-12 06:33:27.569669379 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498483333333334",2,False
2026-01-12 06:35:15.849047712 +0000 UTC,222222222,2,14,5407764.8,431138.34,49.483945,0.15397000000000002,2026-01-12 06:35:03.306055936 +0000 UTC,25.290183333333335,55.2502,2026-01-12 06:35:15.849047712 +0000 UTC,True,"https://www.google.com/maps?q=25.290183333333335,55.2502",5,False
2026-01-12 06:36:03.218489944 +0000 UTC,222222222,14,2,5407764.6,114161.46,25.290183333333335,55.2502,2026-01-12 06:35:15.849047712 +0000 UTC,49.48394666666666,0.15397333333333335,2026-01-12 06:36:03.218489944 +0000 UTC,True,"https://www.google.com/maps?q=49.48394666666666,0.15397333333333335",5,False
2026-01-12 06:37:54.566805713 +0000 UTC,299999999,25,54,2248749.3,25822.69,48.38766666666667,-4.49845,2026-01-12 06:36:27.482577034 +0000 UTC,59.441763333333334,24.767481666666665,2026-01-12 06:37:54.566805713 +0000 UTC,True,"https://www.google.com/maps?q=59.441763333333334,24.767481666666665",2,False
2026-01-12 06:39:03.07801468 +0000 UTC,244740135,42,42,102446.2,5754.54,52.85018,5.67572,2026-01-12 06:38:45.275346989 +0000 UTC,53.441900000000004,6.85318,2026-01-12 06:39:03.07801468 +0000 UTC,True,"https://www.google.com/maps?q=53.441900000000004,6.85318",6,False
2026-01-12 06:39:27.998088096 +0000 UTC,299999999,18,25,2248749.3,31673.49,59.441763333333334,24.767481666666665,2026-01-12 06:38:17.000261068 +0000 UTC,48.38766666666667,-4.49845,2026-01-12 06:39:27.998088096 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.49845",2,False
2026-01-12 06:39:51.33563859 +0000 UTC,244740135,42,51,102421.0,2122.38,53.441900000000004,6.85318,2026-01-12 06:39:03.07801468 +0000 UTC,52.850426666666664,5.675863333333334,2026-01-12 06:39:51.33563859 +0000 UTC,True,"https://www.google.com/maps?q=52.850426666666664,5.675863333333334",6,False
2026-01-12 06:40:11.958107094 +0000 UTC,222222222,2,10,5409168.8,625994.76,49.48394833333334,0.153965,2026-01-12 06:40:03.317190894 +0000 UTC,25.287283333333335,55.26668333333334,2026-01-12 06:40:11.958107094 +0000 UTC,True,"https://www.google.com/maps?q=25.287283333333335,55.26668333333334",7,False
2026-01-12 06:41:12.044360488 +0000 UTC,273396190,39,47,33922.6,136.45,44.550230000000006,37.965938333333334,2026-01-12 06:37:03.440772029 +0000 UTC,44.678938333333335,38.35449666666667,2026-01-12 06:41:12.044360488 +0000 UTC,True,"https://www.google.com/maps?q=44.678938333333335,38.35449666666667",8,True
2026-01-12 06:41:12.590673561 +0000 UTC,244740135,51,53,102340.6,4817.77,52.850476666666665,5.6758966666666675,2026-01-12 06:40:51.348360871 +0000 UTC,53.443261666666665,6.849821666666667,2026-01-12 06:41:12.590673561 +0000 UTC,True,"https://www.google.com/maps?q=53.443261666666665,6.849821666666667",6,False
2026-01-12 06:41:13.626198624 +0000 UTC,222222222,10,13,5409168.8,87714.22,25.287283333333335,55.26668333333334,2026-01-12 06:40:11.958107094 +0000 UTC,49.48394833333334,0.153965,2026-01-12 06:41:13.626198624 +0000 UTC,True,"https://www.google.com/maps?q=49.48394833333334,0.153965",7,False
2026-01-12 06:41:33.461663 +0000 UTC,244000248,20,32,21237.5,24.89,52.38375666666666,4.950366666666667,2026-01-12 06:27:20.114179752 +0000 UTC,52.19609833333333,5.008461666666666,2026-01-12 06:41:33.461663 +0000 UTC,True,"https://www.google.com/maps?q=52.19609833333333,5.008461666666666",9,False
2026-01-12 06:41:51.01561195 +0000 UTC,244740135,53,50,102341.3,2663.41,53.443261666666665,6.849821666666667,2026-01-12 06:41:12.590673561 +0000 UTC,52.85048333333334,5.6758750000000004,2026-01-12 06:41:51.01561195 +0000 UTC,True,"https://www.google.com/maps?q=52.85048333333334,5.6758750000000004",6,False
2026-01-12 06:43:19.96943764 +0000 UTC,273396190,47,55,48415.4,378.47,44.678938333333335,38.35449666666667,2026-01-12 06:41:12.044360488 +0000 UTC,44.760725,37.752628333333334,2026-01-12 06:43:19.96943764 +0000 UTC,True,"https://www.google.com/maps?q=44.760725,37.752628333333334",8,True
2026-01-12 06:46:52.90745682 +0000 UTC,273255220,33,28,30871.5,43.19,44.55518166666666,37.970155,2026-01-12 06:34:58.183859017 +0000 UTC,44.77046666666667,37.72367666666666,2026-01-12 06:46:52.90745682 +0000 UTC,True,"https://www.google.com/maps?q=44.77046666666667,37.72367666666666",10,False
2026-01-12 06:49:04.768785215 +0000 UTC,258520000,4,4,6469525.7,107824.40,59.162836666666664,5.865028333333333,2026-01-12 06:48:04.768212119 +0000 UTC,0.9833333333333333,5.198361666666667,2026-01-12 06:49:04.768785215 +0000 UTC,True,"https://www.google.com/maps?q=0.9833333333333333,5.198361666666667",11,False
2026-01-12 06:49:32.258873497 +0000 UTC,244740135,31,13,101860.3,1682.71,52.85048166666666,5.675853333333333,2026-01-12 06:48:31.725537179 +0000 UTC,53.449171666666665,6.831996666666667,2026-01-12 06:49:32.258873497 +0000 UTC,True,"https://www.google.com/maps?q=53.449171666666665,6.831996666666667",12,False
2026-01-12 06:49:54.353195241 +0000 UTC,299999999,25,53,2248749.3,26110.27,48.38765,-4.49845,2026-01-12 06:48:28.22811905 +0000 UTC,59.44175333333333,24.767465,2026-01-12 06:49:54.353195241 +0000 UTC,True,"https://www.google.com/maps?q=59.44175333333333,24.767465",2,False
2026-01-12 06:50:04.771097332 +0000 UTC,258520000,4,4,6469525.3,107821.27,0.9833333333333333,5.198361666666667,2026-01-12 06:49:04.768785215 +0000 UTC,59.16283333333333,5.865006666666667,2026-01-12 06:50:04.771097332 +0000 UTC,True,"https://www.google.com/maps?q=59.16283333333333,5.865006666666667",11,False
2026-01-12 06:50:35.914548041 +0000 UTC,244740135,13,31,101822.7,1599.58,53.449171666666665,6.831996666666667,2026-01-12 06:49:32.258873497 +0000 UTC,52.850835,5.676085,2026-01-12 06:50:35.914548041 +0000 UTC,True,"https://www.google.com/maps?q=52.850835,5.676085",12,False
2026-01-12 06:50:51.882162821 +0000 UTC,222222222,13,50,5411495.7,143046.81,49.483963333333335,0.15389833333333333,2026-01-12 06:50:14.051919314 +0000 UTC,25.264183333333335,55.27386666666666,2026-01-12 06:50:51.882162821 +0000 UTC,True,"https://www.google.com/maps?q=25.264183333333335,55.27386666666666",13,False
2026-01-12 06:51:12.229699189 +0000 UTC,244740135,31,52,101797.4,2803.17,52.850835,5.676085,2026-01-12 06:50:35.914548041 +0000 UTC,53.450410000000005,6.829726666666667,2026-01-12 06:51:12.229699189 +0000 UTC,True,"https://www.google.com/maps?q=53.450410000000005,6.829726666666667",12,False
2026-01-12 06:51:14.053036119 +0000 UTC,222222222,50,13,5411494.0,244081.22,25.264183333333335,55.27386666666666,2026-01-12 06:50:51.882162821 +0000 UTC,49.483961666666666,0.15392166666666668,2026-01-12 06:51:14.053036119 +0000 UTC,True,"https://www.google.com/maps?q=49.483961666666666,0.15392166666666668",13,False
2026-01-12 06:51:28.414539459 +0000 UTC,299999999,53,26,2248752.9,23907.30,59.44175333333333,24.767465,2026-01-12 06:49:54.353195241 +0000 UTC,48.38765,-4.498516666666666,2026-01-12 06:51:28.414539459 +0000 UTC,True,"https://www.google.com/maps?q=48.38765,-4.498516666666666",2,False
2026-01-12 06:51:41.04616217 +0000 UTC,244740135,52,40,101744.6,3530.78,53.450410000000005,6.829726666666667,2026-01-12 06:51:12.229699189 +0000 UTC,52.851326666666665,5.676416666666666,2026-01-12 06:51:41.04616217 +0000 UTC,True,"https://www.google.com/maps?q=52.851326666666665,5.676416666666666",12,False
2026-01-12 06:51:42.169066695 +0000 UTC,244670671,38,2,15872451.4,65192.99,52.401561666666666,4.833193333333333,2026-01-12 06:47:38.700376025 +0000 UTC,-89.65439666666666,177.58966333333333,2026-01-12 06:51:42.169066695 +0000 UTC,True,"https://www.google.com/maps?q=-89.65439666666666,177.58966333333333",14,False
2026-01-12 06:52:18.784816868 +0000 UTC,222222222,13,17,5411717.7,1143045.19,49.48396,0.15397000000000002,2026-01-12 06:52:14.050342958 +0000 UTC,25.263333333333332,55.27611666666667,2026-01-12 06:52:18.784816868 +0000 UTC,True,"https://www.google.com/maps?q=25.263333333333332,55.27611666666667",13,False
2026-01-12 06:53:14.053358575 +0000 UTC,222222222,17,13,5411722.9,97916.87,25.263333333333332,55.27611666666667,2026-01-12 06:52:18.784816868 +0000 UTC,49.48404666666667,0.15391833333333332,2026-01-12 06:53:14.053358575 +0000 UTC,True,"https://www.google.com/maps?q=49.48404666666667,0.15391833333333332",13,False
2026-01-12 06:53:43.994595448 +0000 UTC,244740135,40,23,101524.3,1681.73,52.85187333333333,5.67671,2026-01-12 06:52:43.625813178 +0000 UTC,53.450873333333334,6.82578,2026-01-12 06:53:43.994595448 +0000 UTC,True,"https://www.google.com/maps?q=53.450873333333334,6.82578",12,False
2026-01-12 06:54:45.897361303 +0000 UTC,244740135,23,40,101426.3,1638.48,53.450873333333334,6.82578,2026-01-12 06:53:43.994595448 +0000 UTC,52.852805,5.677293333333334,2026-01-12 06:54:45.897361303 +0000 UTC,True,"https://www.google.com/maps?q=52.852805,5.677293333333334",12,False
2026-01-12 06:55:35.899695191 +0000 UTC,244670671,2,35,15872452.0,67909.17,-89.65439666666666,177.58966333333333,2026-01-12 06:51:42.169066695 +0000 UTC,52.40156666666667,4.833164999999999,2026-01-12 06:55:35.899695191 +0000 UTC,True,"https://www.google.com/maps?q=52.40156666666667,4.833164999999999",14,False
2026-01-12 06:55:55.128467973 +0000 UTC,299999999,25,54,2248749.1,25656.92,48.38766666666667,-4.498483333333334,2026-01-12 06:54:27.481597287 +0000 UTC,59.44175166666666,24.767453333333332,2026-01-12 06:55:55.128467973 +0000 UTC,True,"https://www.google.com/maps?q=59.44175166666666,24.767453333333332",2,False
2026-01-12 06:57:27.688999545 +0000 UTC,299999999,54,25,2248751.8,24294.93,59.44175166666666,24.767453333333332,2026-01-12 06:55:55.128467973 +0000 UTC,48.38766666666667,-4.498533333333333,2026-01-12 06:57:27.688999545 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498533333333333",2,False
2026-01-12 06:57:39.060784138 +0000 UTC,677041800,48,12,49553.2,66.65,44.76206166666667,37.72923166666667,2026-01-12 06:45:15.601278699 +0000 UTC,44.678736666666666,38.345353333333335,2026-01-12 06:57:39.060784138 +0000 UTC,True,"https://www.google.com/maps?q=44.678736666666666,38.345353333333335",15,True
2026-01-12 06:58:24.097270216 +0000 UTC,354401000,23,16,12284.1,204.67,13.698471666666668,100.5822,2026-01-12 06:57:24.077940133 +0000 UTC,13.6473,100.68296333333333,2026-01-12 06:58:24.097270216 +0000 UTC,True,"https://www.google.com/maps?q=13.6473,100.68296333333333",16,True
2026-01-12 06:58:52.879266397 +0000 UTC,354401000,16,52,12302.1,427.42,13.6473,100.68296333333333,2026-01-12 06:58:24.097270216 +0000 UTC,13.698743333333335,100.58215833333334,2026-01-12 06:58:52.879266397 +0000 UTC,True,"https://www.google.com/maps?q=13.698743333333335,100.58215833333334",16,True
2026-01-12 06:59:24.070372559 +0000 UTC,354401000,52,15,11330.5,363.26,13.698743333333335,100.58215833333334,2026-01-12 06:58:52.879266397 +0000 UTC,13.653136666666667,100.67593833333333,2026-01-12 06:59:24.070372559 +0000 UTC,True,"https://www.google.com/maps?q=13.653136666666667,100.67593833333333",17,True
2026-01-12 07:00:24.139336056 +0000 UTC,354401000,15,23,11350.5,188.96,13.653136666666667,100.67593833333333,2026-01-12 06:59:24.070372559 +0000 UTC,13.699263333333333,100.58222,2026-01-12 07:00:24.139336056 +0000 UTC,True,"https://www.google.com/maps?q=13.699263333333333,100.58222",17,True
2026-01-12 07:01:26.846944262 +0000 UTC,677041800,12,0,47739.3,209.58,44.678736666666666,38.345353333333335,2026-01-12 06:57:39.060784138 +0000 UTC,44.759033333333335,37.75180666666667,2026-01-12 07:01:26.846944262 +0000 UTC,True,"https://www.google.com/maps?q=44.759033333333335,37.75180666666667",15,True
2026-01-12 07:01:54.588233725 +0000 UTC,299999999,26,54,2248750.8,26201.16,48.387683333333335,-4.498516666666666,2026-01-12 07:00:28.76186307 +0000 UTC,59.44175833333334,24.767471666666665,2026-01-12 07:01:54.588233725 +0000 UTC,True,"https://www.google.com/maps?q=59.44175833333334,24.767471666666665",2,False
2026-01-12 07:03:28.014102427 +0000 UTC,299999999,54,25,2248747.7,24069.86,59.44175833333334,24.767471666666665,2026-01-12 07:01:54.588233725 +0000 UTC,48.38766666666667,-4.498433333333334,2026-01-12 07:03:28.014102427 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498433333333334",2,False
2026-01-12 07:05:18.087611085 +0000 UTC,299999999,25,18,2248749.3,20429.52,48.38766666666667,-4.498433333333334,2026-01-12 07:03:28.014102427 +0000 UTC,59.441768333333336,24.767495,2026-01-12 07:05:18.087611085 +0000 UTC,True,"https://www.google.com/maps?q=59.441768333333336,24.767495",2,False
2026-01-12 07:06:27.684512384 +0000 UTC,299999999,18,25,2248752.4,32311.10,59.441768333333336,24.767495,2026-01-12 07:05:18.087611085 +0000 UTC,48.38765,-4.498466666666667,2026-01-12 07:06:27.684512384 +0000 UTC,True,"https://www.google.com/maps?q=48.38765,-4.498466666666667",2,False
2026-01-12 07:07:24.315009231 +0000 UTC,210017000,14,23,650236.2,9346.11,51.95017166666666,4.068498333333333,2026-01-12 07:06:14.742067618 +0000 UTC,54.77511166666667,12.659285,2026-01-12 07:07:24.315009231 +0000 UTC,True,"https://www.google.com/maps?q=54.77511166666667,12.659285",18,False
2026-01-12 07:07:53.871696235 +0000 UTC,299999999,25,53,2248752.7,26091.50,48.38765,-4.498466666666667,2026-01-12 07:06:27.684512384 +0000 UTC,59.44177333333334,24.767498333333332,2026-01-12 07:07:53.871696235 +0000 UTC,True,"https://www.google.com/maps?q=59.44177333333334,24.767498333333332",2,False
2026-01-12 07:09:15.434376366 +0000 UTC,210017000,23,14,650236.2,5851.69,54.77511166666667,12.659285,2026-01-12 07:07:24.315009231 +0000 UTC,51.95017166666666,4.068498333333333,2026-01-12 07:09:15.434376366 +0000 UTC,True,"https://www.google.com/maps?q=51.95017166666666,4.068498333333333",18,False
2026-01-12 07:09:27.082930767 +0000 UTC,299999999,53,24,2248754.1,24125.35,59.44177333333334,24.767498333333332,2026-01-12 07:07:53.871696235 +0000 UTC,48.38766666666667,-4.498516666666666,2026-01-12 07:09:27.082930767 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498516666666666",2,False
2026-01-12 07:10:15.049776846 +0000 UTC,244001028,11,12,12250633.7,67636.35,52.39527666666667,4.88656,2026-01-12 07:07:13.924790391 +0000 UTC,-57.70520833333333,0.0069,2026-01-12 07:10:15.049776846 +0000 UTC,True,"https://www.google.com/maps?q=-57.70520833333333,0.0069",19,False
2026-01-12 07:10:23.946189172 +0000 UTC,636019728,53,7,55054.8,2148.21,-20.326700000000002,118.57654166666666,2026-01-12 07:09:58.317966747 +0000 UTC,-19.831766666666667,118.56206833333334,2026-01-12 07:10:23.946189172 +0000 UTC,True,"https://www.google.com/maps?q=-19.831766666666667,118.56206833333334",20,False
2026-01-12 07:11:25.982440516 +0000 UTC,636019728,7,23,55054.8,887.46,-19.831766666666667,118.56206833333334,2026-01-12 07:10:23.946189172 +0000 UTC,-20.326700000000002,118.57654166666666,2026-01-12 07:11:25.982440516 +0000 UTC,True,"https://www.google.com/maps?q=-20.326700000000002,118.57654166666666",20,False
2026-01-12 07:11:53.532417831 +0000 UTC,354401000,53,46,12003.9,199.85,13.699695,100.58262333333333,2026-01-12 07:10:53.46892187 +0000 UTC,13.649898333333335,100.6812,2026-01-12 07:11:53.532417831 +0000 UTC,True,"https://www.google.com/maps?q=13.649898333333335,100.6812",16,True
2026-01-12 07:13:53.791605212 +0000 UTC,299999999,26,53,2248754.6,26331.37,48.38763333333333,-4.498483333333334,2026-01-12 07:12:28.389506484 +0000 UTC,59.44177333333334,24.767493333333334,2026-01-12 07:13:53.791605212 +0000 UTC,True,"https://www.google.com/maps?q=59.44177333333334,24.767493333333334",2,False
2026-01-12 07:15:14.433803835 +0000 UTC,677041800,43,48,41330.0,113.58,44.71128,37.82637166666667,2026-01-12 07:09:10.553405239 +0000 UTC,44.678758333333334,38.347240000000006,2026-01-12 07:15:14.433803835 +0000 UTC,True,"https://www.google.com/maps?q=44.678758333333334,38.347240000000006",15,True
2026-01-12 07:15:28.334944522 +0000 UTC,299999999,53,26,2248753.8,23785.43,59.44177333333334,24.767493333333334,2026-01-12 07:13:53.791605212 +0000 UTC,48.38766666666667,-4.498516666666666,2026-01-12 07:15:28.334944522 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498516666666666",2,False
2026-01-12 07:16:14.541933263 +0000 UTC,244001028,12,12,12250633.4,34077.61,-57.70520833333333,0.0069,2026-01-12 07:10:15.049776846 +0000 UTC,52.39527333333333,4.886561666666666,2026-01-12 07:16:14.541933263 +0000 UTC,True,"https://www.google.com/maps?q=52.39527333333333,4.886561666666666",19,False
2026-01-12 07:16:52.704766094 +0000 UTC,273255220,28,27,50032.5,27.80,44.77046666666667,37.72367666666666,2026-01-12 06:46:52.90745682 +0000 UTC,44.68181833333333,38.344575,2026-01-12 07:16:52.704766094 +0000 UTC,True,"https://www.google.com/maps?q=44.68181833333333,38.344575",15,True
2026-01-12 07:17:12.485269721 +0000 UTC,299999999,26,18,2248753.2,21591.42,48.38766666666667,-4.498516666666666,2026-01-12 07:15:28.334944522 +0000 UTC,59.441768333333336,24.767485,2026-01-12 07:17:12.485269721 +0000 UTC,True,"https://www.google.com/maps?q=59.441768333333336,24.767485",2,False
2026-01-12 07:18:17.716138869 +0000 UTC,368171310,35,16,10772.5,107.76,29.639831666666666,-95.11974833333333,2026-01-12 07:16:37.752885363 +0000 UTC,29.613031666666664,-95.01264833333333,2026-01-12 07:18:17.716138869 +0000 UTC,True,"https://www.google.com/maps?q=29.613031666666664,-95.01264833333333",21,False
2026-01-12 07:18:28.015505133 +0000 UTC,299999999,18,25,2248753.5,29772.89,59.441768333333336,24.767485,2026-01-12 07:17:12.485269721 +0000 UTC,48.38758333333333,-4.4984,2026-01-12 07:18:28.015505133 +0000 UTC,True,"https://www.google.com/maps?q=48.38758333333333,-4.4984",2,False
2026-01-12 07:19:22.139414264 +0000 UTC,677041800,48,55,47841.4,193.14,44.678758333333334,38.347240000000006,2026-01-12 07:15:14.433803835 +0000 UTC,44.76088666666667,37.75286333333334,2026-01-12 07:19:22.139414264 +0000 UTC,True,"https://www.google.com/maps?q=44.76088666666667,37.75286333333334",15,True
2026-01-12 07:20:00.138977933 +0000 UTC,244660071,8,59,135721.6,790.47,51.180751666666666,4.732856666666667,2026-01-12 07:17:08.441890991 +0000 UTC,52.39777166666667,4.883343333333333,2026-01-12 07:20:00.138977933 +0000 UTC,True,"https://www.google.com/maps?q=52.39777166666667,4.883343333333333",22,False
2026-01-12 07:20:08.685847271 +0000 UTC,244660071,59,8,135720.5,15879.56,52.39777166666667,4.883343333333333,2026-01-12 07:20:00.138977933 +0000 UTC,51.18076333333333,4.7328166666666664,2026-01-12 07:20:08.685847271 +0000 UTC,True,"https://www.google.com/maps?q=51.18076333333333,4.7328166666666664",22,False
2026-01-12 07:20:39.087581269 +0000 UTC,244730339,21,38,75921.1,982.35,52.14183666666667,4.647008333333333,2026-01-12 07:19:21.80224037 +0000 UTC,52.700399999999995,5.2909,2026-01-12 07:20:39.087581269 +0000 UTC,True,"https://www.google.com/maps?q=52.700399999999995,5.2909",23,True
2026-01-12 07:22:20.640520001 +0000 UTC,244730339,38,20,75921.1,747.60,52.700399999999995,5.2909,2026-01-12 07:20:39.087581269 +0000 UTC,52.14183666666667,4.647008333333333,2026-01-12 07:22:20.640520001 +0000 UTC,True,"https://www.google.com/maps?q=52.14183666666667,4.647008333333333",23,True
2026-01-12 07:23:00.231783036 +0000 UTC,299999999,26,18,2248756.7,24590.19,48.38765,-4.498466666666667,2026-01-12 07:21:28.782443043 +0000 UTC,59.44185166666667,24.767516666666666,2026-01-12 07:23:00.231783036 +0000 UTC,True,"https://www.google.com/maps?q=59.44185166666667,24.767516666666666",2,False
2026-01-12 07:24:28.627865866 +0000 UTC,299999999,18,26,2248755.9,25439.54,59.44185166666667,24.767516666666666,2026-01-12 07:23:00.231783036 +0000 UTC,48.387683333333335,-4.498500000000001,2026-01-12 07:24:28.627865866 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498500000000001",2,False
2026-01-12 07:25:03.101430271 +0000 UTC,244740135,1,43,98383.9,1641.06,52.89008666666667,5.696901666666666,2026-01-12 07:24:03.149816697 +0000 UTC,53.443605000000005,6.84837,2026-01-12 07:25:03.101430271 +0000 UTC,True,"https://www.google.com/maps?q=53.443605000000005,6.84837",6,False
2026-01-12 07:25:54.0845862 +0000 UTC,299999999,26,53,2248763.5,26314.65,48.387683333333335,-4.498500000000001,2026-01-12 07:24:28.627865866 +0000 UTC,59.44195,24.767588333333332,2026-01-12 07:25:54.0845862 +0000 UTC,True,"https://www.google.com/maps?q=59.44195,24.767588333333332",2,False
2026-01-12 07:26:28.539319373 +0000 UTC,273255220,27,3,40427.5,70.21,44.68181833333333,38.344575,2026-01-12 07:16:52.704766094 +0000 UTC,44.715023333333335,37.83522666666667,2026-01-12 07:26:28.539319373 +0000 UTC,True,"https://www.google.com/maps?q=44.715023333333335,37.83522666666667",15,True
2026-01-12 07:27:21.163317529 +0000 UTC,244740135,33,21,98253.4,3533.33,53.443110000000004,6.85391,2026-01-12 07:26:53.35574674 +0000 UTC,52.894371666666665,5.6985383333333335,2026-01-12 07:27:21.163317529 +0000 UTC,True,"https://www.google.com/maps?q=52.894371666666665,5.6985383333333335",6,False
2026-01-12 07:27:27.758007157 +0000 UTC,299999999,18,25,2248762.6,35963.11,59.44195,24.767588333333332,2026-01-12 07:26:25.22830739 +0000 UTC,48.387683333333335,-4.498483333333334,2026-01-12 07:27:27.758007157 +0000 UTC,True,"https://www.google.com/maps?q=48.387683333333335,-4.498483333333334",2,False
2026-01-12 07:28:20.764821322 +0000 UTC,273397190,45,56,30069.1,20.72,44.763955,37.7287,2026-01-12 07:04:09.879745034 +0000 UTC,44.552548333333334,37.96575666666667,2026-01-12 07:28:20.764821322 +0000 UTC,True,"https://www.google.com/maps?q=44.552548333333334,37.96575666666667",24,True
2026-01-12 07:28:35.144543044 +0000 UTC,244615809,10,34,18326.6,746.65,52.384978333333336,4.894581666666666,2026-01-12 07:28:10.599655783 +0000 UTC,52.412706666666665,5.160848333333333,2026-01-12 07:28:35.144543044 +0000 UTC,True,"https://www.google.com/maps?q=52.412706666666665,5.160848333333333",25,False
2026-01-12 07:29:10.624421919 +0000 UTC,244615809,34,10,18325.4,516.50,52.412706666666665,5.160848333333333,2026-01-12 07:28:35.144543044 +0000 UTC,52.38505833333333,4.894576666666667,2026-01-12 07:29:10.624421919 +0000 UTC,True,"https://www.google.com/maps?q=52.38505833333333,4.894576666666667",25,False
2026-01-12 07:29:41.904360503 +0000 UTC,241159000,37,41,276500.7,101987.13,37.80604166666667,23.685128333333335,2026-01-12 07:29:39.193227945 +0000 UTC,37.291378333333334,26.753756666666668,2026-01-12 07:29:41.904360503 +0000 UTC,True,"https://www.google.com/maps?q=37.291378333333334,26.753756666666668",26,False
2026-01-12 07:30:41.025663329 +0000 UTC,241159000,41,39,276961.2,4684.63,37.291378333333334,26.753756666666668,2026-01-12 07:29:41.904360503 +0000 UTC,37.81194,23.681246666666667,2026-01-12 07:30:41.025663329 +0000 UTC,True,"https://www.google.com/maps?q=37.81194,23.681246666666667",26,False
2026-01-12 07:31:53.497561427 +0000 UTC,299999999,26,53,2248753.3,26529.15,48.387683333333335,-4.498483333333334,2026-01-12 07:30:28.73219197 +0000 UTC,59.441808333333334,24.767515,2026-01-12 07:31:53.497561427 +0000 UTC,True,"https://www.google.com/maps?q=59.441808333333334,24.767515",2,False
2026-01-12 07:33:28.312433393 +0000 UTC,299999999,53,25,2248752.9,23717.30,59.441808333333334,24.767515,2026-01-12 07:31:53.497561427 +0000 UTC,48.3877,-4.498500000000001,2026-01-12 07:33:28.312433393 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.498500000000001",2,False
2026-01-12 07:35:18.667101805 +0000 UTC,249600000,16,0,193787.0,2420.00,51.342171666666665,3.2128283333333334,2026-01-12 07:33:58.589697163 +0000 UTC,51.45129333333333,0.4249016666666667,2026-01-12 07:35:18.667101805 +0000 UTC,True,"https://www.google.com/maps?q=51.45129333333333,0.4249016666666667",27,False
2026-01-12 07:36:57.664955294 +0000 UTC,249600000,0,15,193787.0,1957.49,51.45129333333333,0.4249016666666667,2026-01-12 07:35:18.667101805 +0000 UTC,51.342171666666665,3.2128283333333334,2026-01-12 07:36:57.664955294 +0000 UTC,True,"https://www.google.com/maps?q=51.342171666666665,3.2128283333333334",27,False
