received_at,ship_id,prev_pr_timestamp,pr_timestamp,distance_m,speed_mps,prev_lat,prev_lon,prev_time_utc,curr_lat,curr_lon,curr_time_utc,valid,map_url
2026-01-02 18:25:48.147188093 +0000 UTC,244660004,48,47,26950.5,449.14,52.458796666666665,5.816293333333333,2026-01-02 18:24:48.142652012 +0000 UTC,52.528135,5.43485,2026-01-02 18:25:48.147188093 +0000 UTC,True,"https://www.google.com/maps?q=52.528135,5.43485"
2026-01-02 18:25:53.399783638 +0000 UTC,299999999,19,18,2248749.5,71860.13,48.38765,-4.49845,2026-01-02 18:25:22.106358791 +0000 UTC,59.44175666666667,24.767465,2026-01-02 18:25:53.399783638 +0000 UTC,True,"https://www.google.com/maps?q=59.44175666666667,24.767465"
2026-01-02 18:25:59.447602564 +0000 UTC,636025403,58,0,128805.9,710.16,31.717076666666667,35.999361666666665,2026-01-02 18:22:58.071840215 +0000 UTC,31.828165000000002,34.643065,2026-01-02 18:25:59.447602564 +0000 UTC,True,"https://www.google.com/maps?q=31.828165000000002,34.643065"
2026-01-02 18:26:15.862278588 +0000 UTC,538090682,14,14,133002.3,741.26,31.7165,35.9995,2026-01-02 18:23:16.434254064 +0000 UTC,31.843166666666665,34.60033333333333,2026-01-02 18:26:15.862278588 +0000 UTC,True,"https://www.google.com/maps?q=31.843166666666665,34.60033333333333"
2026-01-02 18:26:23.952505792 +0000 UTC,511100389,23,24,128692.1,710.81,31.717068333333334,35.999365,2026-01-02 18:23:22.902943164 +0000 UTC,31.82772333333333,34.64423166666666,2026-01-02 18:26:23.952505792 +0000 UTC,True,"https://www.google.com/maps?q=31.82772333333333,34.64423166666666"
2026-01-02 18:26:27.28771355 +0000 UTC,538005725,32,27,128918.0,736.76,31.71707,35.99936666666667,2026-01-02 18:23:32.30858998 +0000 UTC,31.832141666666665,34.64230833333333,2026-01-02 18:26:27.28771355 +0000 UTC,True,"https://www.google.com/maps?q=31.832141666666665,34.64230833333333"
2026-01-02 18:26:41.687533635 +0000 UTC,255915590,40,39,133374.9,740.92,31.717088333333333,35.99939833333334,2026-01-02 18:23:41.675733586 +0000 UTC,31.83279,34.595031666666664,2026-01-02 18:26:41.687533635 +0000 UTC,True,"https://www.google.com/maps?q=31.83279,34.595031666666664"
2026-01-02 18:26:48.203956618 +0000 UTC,341011002,43,47,132098.4,716.69,31.717083333333335,35.99936666666667,2026-01-02 18:23:43.88649411 +0000 UTC,31.827366666666666,34.608,2026-01-02 18:26:48.203956618 +0000 UTC,True,"https://www.google.com/maps?q=31.827366666666666,34.608"
2026-01-02 18:27:08.075849772 +0000 UTC,357476000,6,6,132618.2,736.78,31.717091666666665,35.999365,2026-01-02 18:24:08.077772681 +0000 UTC,31.815463333333334,34.601335,2026-01-02 18:27:08.075849772 +0000 UTC,True,"https://www.google.com/maps?q=31.815463333333334,34.601335"
2026-01-02 18:28:15.888186413 +0000 UTC,511011035,10,50,50220.6,227.13,45.16323333333333,37.88188666666667,2026-01-02 18:24:34.779141018 +0000 UTC,44.716096666666665,37.791965,2026-01-02 18:28:15.888186413 +0000 UTC,True,"https://www.google.com/maps?q=44.716096666666665,37.791965"
2026-01-02 18:28:21.326967376 +0000 UTC,299999999,18,18,2248747.3,15201.72,59.44175666666667,24.767465,2026-01-02 18:25:53.399783638 +0000 UTC,48.38766666666667,-4.498433333333334,2026-01-02 18:28:21.326967376 +0000 UTC,True,"https://www.google.com/maps?q=48.38766666666667,-4.498433333333334"
2026-01-02 18:28:43.365646823 +0000 UTC,273396190,5,12,48643.9,253.41,44.64112333333333,38.38826166666667,2026-01-02 18:25:31.411845223 +0000 UTC,44.721626666666666,37.78351,2026-01-02 18:28:43.365646823 +0000 UTC,True,"https://www.google.com/maps?q=44.721626666666666,37.78351"
2026-01-02 18:29:05.979015985 +0000 UTC,366768030,0,30,10284.3,159.31,33.62933666666667,-118.21513,2026-01-02 18:28:01.423739696 +0000 UTC,33.71797333333333,-118.18338833333334,2026-01-02 18:29:05.979015985 +0000 UTC,True,"https://www.google.com/maps?q=33.71797333333333,-118.18338833333334"
2026-01-02 18:29:18.181348256 +0000 UTC,299999999,18,18,2248747.4,39552.76,48.38766666666667,-4.498433333333334,2026-01-02 18:28:21.326967376 +0000 UTC,59.44175833333334,24.767466666666667,2026-01-02 18:29:18.181348256 +0000 UTC,True,"https://www.google.com/maps?q=59.44175833333334,24.767466666666667"
2026-01-02 18:29:21.108185204 +0000 UTC,229074000,34,19,123430.3,747.13,26.08139,-80.11478833333334,2026-01-02 18:26:35.903256528 +0000 UTC,24.971661666666666,-80.08584833333333,2026-01-02 18:29:21.108185204 +0000 UTC,True,"https://www.google.com/maps?q=24.971661666666666,-80.08584833333333"
2026-01-02 18:29:38.043558291 +0000 UTC,229074000,19,36,123430.3,7288.31,24.971661666666666,-80.08584833333333,2026-01-02 18:29:21.108185204 +0000 UTC,26.08139,-80.11478833333334,2026-01-02 18:29:38.043558291 +0000 UTC,True,"https://www.google.com/maps?q=26.08139,-80.11478833333334"
2026-01-02 18:30:09.774407765 +0000 UTC,273397190,41,45,49456.8,162.65,44.641205,38.38946,2026-01-02 18:25:05.703960059 +0000 UTC,44.72596,37.77535833333333,2026-01-02 18:30:09.774407765 +0000 UTC,True,"https://www.google.com/maps?q=44.72596,37.77535833333333"
2026-01-02 18:30:20.543157979 +0000 UTC,366768030,30,21,12207.7,163.72,33.71797333333333,-118.18338833333334,2026-01-02 18:29:05.979015985 +0000 UTC,33.61220333333333,-118.21874333333334,2026-01-02 18:30:20.543157979 +0000 UTC,True,"https://www.google.com/maps?q=33.61220333333333,-118.21874333333334"
2026-01-02 18:30:38.026258676 +0000 UTC,613908050,15,14,933285.8,648.80,44.851213333333334,37.07515166666667,2026-01-02 18:06:39.546748681 +0000 UTC,53.010371666666664,34.066135,2026-01-02 18:30:38.026258676 +0000 UTC,True,"https://www.google.com/maps?q=53.010371666666664,34.066135"
2026-01-02 18:31:21.384139902 +0000 UTC,299999999,18,18,2248750.5,18252.43,59.44175833333334,24.767466666666667,2026-01-02 18:29:18.181348256 +0000 UTC,48.38765,-4.498466666666667,2026-01-02 18:31:21.384139902 +0000 UTC,True,"https://www.google.com/maps?q=48.38765,-4.498466666666667"
2026-01-02 18:31:53.888363873 +0000 UTC,299999999,18,18,2248751.8,69183.37,48.38765,-4.498466666666667,2026-01-02 18:31:21.384139902 +0000 UTC,59.441765000000004,24.767486666666667,2026-01-02 18:31:53.888363873 +0000 UTC,True,"https://www.google.com/maps?q=59.441765000000004,24.767486666666667"
2026-01-02 18:34:21.440258597 +0000 UTC,299999999,18,19,2248745.3,15240.37,59.441765000000004,24.767486666666667,2026-01-02 18:31:53.888363873 +0000 UTC,48.3877,-4.4984166666666665,2026-01-02 18:34:21.440258597 +0000 UTC,True,"https://www.google.com/maps?q=48.3877,-4.4984166666666665"
2026-01-02 18:34:47.970292898 +0000 UTC,366768030,42,59,10542.8,157.86,33.588348333333336,-118.22886166666667,2026-01-02 18:33:41.184193583 +0000 UTC,33.67980166666667,-118.19881333333333,2026-01-02 18:34:47.970292898 +0000 UTC,True,"https://www.google.com/maps?q=33.67980166666667,-118.19881333333333"
